aar;fylke_nr_navn;kommune_nr_navn;stoenadsomraade_gruppe;kapittel;stoenadsomraade;utbetalt_mill_kr;oppdatert_dato
2017;01 Østfold;0106 Fredrikstad;Pensjoner;2670;Alderspensjon;3334,22;24102018
2017;01 Østfold;0106 Fredrikstad;Pensjoner;2680;Ytelser til gjenlevende;29,34;24102018
2017;01 Østfold;0106 Fredrikstad;Øvrig;2661;Grunn- og hjelpestønad;56,35;24102018
2017;01 Østfold;0111 Hvaler;Arbeidsliv og sykdom;0634;Tiltakspenger;0,60;24102018
2017;01 Østfold;0111 Hvaler;Arbeidsliv og sykdom;2541;Dagpenger;11,37;24102018
2017;01 Østfold;0111 Hvaler;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;1,67;24102018
2017;01 Østfold;0111 Hvaler;Arbeidsliv og sykdom;2650;Sykepenger;38,35;24102018
2017;01 Østfold;0111 Hvaler;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;26,17;24102018
2017;01 Østfold;0111 Hvaler;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;120,11;24102018
2017;01 Østfold;0111 Hvaler;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,26;24102018
2017;01 Østfold;0111 Hvaler;Barn og foreldre;0844;Kontantstøtte;0,51;24102018
2017;01 Østfold;0111 Hvaler;Barn og foreldre;0845;Barnetrygd;10,36;24102018
2017;01 Østfold;0111 Hvaler;Barn og foreldre;2530;Foreldrepenger;11,17;24102018
2017;01 Østfold;0111 Hvaler;Pensjoner;0660;Krigspensjon;0,06;24102018
2017;01 Østfold;0111 Hvaler;Pensjoner;2670;Alderspensjon;269,85;24102018
2017;01 Østfold;0111 Hvaler;Pensjoner;2680;Ytelser til gjenlevende;2,06;24102018
2017;01 Østfold;0111 Hvaler;Øvrig;2661;Grunn- og hjelpestønad;2,84;24102018
2017;01 Østfold;0118 Aremark;Arbeidsliv og sykdom;0634;Tiltakspenger;0,42;24102018
2017;01 Østfold;0118 Aremark;Arbeidsliv og sykdom;2541;Dagpenger;1,95;24102018
2017;01 Østfold;0118 Aremark;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;0,77;24102018
2017;01 Østfold;0118 Aremark;Arbeidsliv og sykdom;2650;Sykepenger;11,48;24102018
2017;01 Østfold;0118 Aremark;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;11,04;24102018
2017;01 Østfold;0118 Aremark;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;34,57;24102018
2017;01 Østfold;0118 Aremark;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,18;24102018
2017;01 Østfold;0118 Aremark;Barn og foreldre;0844;Kontantstøtte;0,28;24102018
2017;01 Østfold;0118 Aremark;Barn og foreldre;0845;Barnetrygd;3,73;24102018
2017;01 Østfold;0118 Aremark;Barn og foreldre;2530;Foreldrepenger;2,70;24102018
2017;01 Østfold;0118 Aremark;Pensjoner;0667;Supplerende stønad;0,10;24102018
2017;01 Østfold;0118 Aremark;Pensjoner;2670;Alderspensjon;67,56;24102018
2017;01 Østfold;0118 Aremark;Pensjoner;2680;Ytelser til gjenlevende;0,18;24102018
2017;01 Østfold;0118 Aremark;Øvrig;2661;Grunn- og hjelpestønad;1,08;24102018
2017;01 Østfold;0119 Marker;Arbeidsliv og sykdom;0634;Tiltakspenger;0,58;24102018
2017;01 Østfold;0119 Marker;Arbeidsliv og sykdom;2541;Dagpenger;4,59;24102018
2017;01 Østfold;0119 Marker;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;1,57;24102018
2017;01 Østfold;0119 Marker;Arbeidsliv og sykdom;2650;Sykepenger;25,97;24102018
2017;01 Østfold;0119 Marker;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;21,22;24102018
2017;01 Østfold;0119 Marker;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;93,57;24102018
2017;01 Østfold;0119 Marker;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,58;24102018
2017;01 Østfold;0119 Marker;Barn og foreldre;0844;Kontantstøtte;1,36;24102018
2017;01 Østfold;0119 Marker;Barn og foreldre;0845;Barnetrygd;8,60;24102018
2017;01 Østfold;0119 Marker;Barn og foreldre;2530;Foreldrepenger;8,85;24102018
2017;01 Østfold;0119 Marker;Pensjoner;0660;Krigspensjon;0,09;24102018
2017;01 Østfold;0119 Marker;Pensjoner;0667;Supplerende stønad;0,09;24102018
2017;01 Østfold;0119 Marker;Pensjoner;2670;Alderspensjon;189,54;24102018
2017;01 Østfold;0119 Marker;Pensjoner;2680;Ytelser til gjenlevende;1,15;24102018
2017;01 Østfold;0119 Marker;Øvrig;2661;Grunn- og hjelpestønad;2,50;24102018
2017;01 Østfold;0121 Rømskog;Arbeidsliv og sykdom;0634;Tiltakspenger;0,09;24102018
2017;01 Østfold;0121 Rømskog;Arbeidsliv og sykdom;2541;Dagpenger;0,51;24102018
2017;01 Østfold;0121 Rømskog;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;0,03;24102018
2017;01 Østfold;0121 Rømskog;Arbeidsliv og sykdom;2650;Sykepenger;3,37;24102018
2017;01 Østfold;0121 Rømskog;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;1,85;24102018
2017;01 Østfold;0121 Rømskog;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;15,70;24102018
2017;01 Østfold;0121 Rømskog;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,09;24102018
2017;01 Østfold;0121 Rømskog;Barn og foreldre;0844;Kontantstøtte;0,04;24102018
2017;01 Østfold;0121 Rømskog;Barn og foreldre;0845;Barnetrygd;1,53;24102018
2017;01 Østfold;0121 Rømskog;Barn og foreldre;2530;Foreldrepenger;1,14;24102018
2017;01 Østfold;0121 Rømskog;Pensjoner;2670;Alderspensjon;35,81;24102018
2017;01 Østfold;0121 Rømskog;Pensjoner;2680;Ytelser til gjenlevende;0,42;24102018
2017;01 Østfold;0121 Rømskog;Øvrig;2661;Grunn- og hjelpestønad;0,54;24102018
2017;01 Østfold;0122 Trøgstad;Arbeidsliv og sykdom;0634;Tiltakspenger;1,01;24102018
2017;01 Østfold;0122 Trøgstad;Arbeidsliv og sykdom;2541;Dagpenger;8,22;24102018
2017;01 Østfold;0122 Trøgstad;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;2,36;24102018
2017;01 Østfold;0122 Trøgstad;Arbeidsliv og sykdom;2650;Sykepenger;38,97;24102018
2017;01 Østfold;0122 Trøgstad;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;31,37;24102018
2017;01 Østfold;0122 Trøgstad;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;124,54;24102018
2017;01 Østfold;0122 Trøgstad;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,65;24102018
2017;01 Østfold;0122 Trøgstad;Barn og foreldre;0844;Kontantstøtte;1,71;24102018
2017;01 Østfold;0122 Trøgstad;Barn og foreldre;0845;Barnetrygd;14,57;24102018
2017;01 Østfold;0122 Trøgstad;Barn og foreldre;2530;Foreldrepenger;14,40;24102018
2017;01 Østfold;0122 Trøgstad;Pensjoner;0667;Supplerende stønad;0,31;24102018
2017;01 Østfold;0122 Trøgstad;Pensjoner;2670;Alderspensjon;229,51;24102018
2017;01 Østfold;0122 Trøgstad;Pensjoner;2680;Ytelser til gjenlevende;3,45;24102018
2017;01 Østfold;0122 Trøgstad;Øvrig;2661;Grunn- og hjelpestønad;3,70;24102018
2017;01 Østfold;0123 Spydeberg;Arbeidsliv og sykdom;0634;Tiltakspenger;2,23;24102018
2017;01 Østfold;0123 Spydeberg;Arbeidsliv og sykdom;2541;Dagpenger;10,07;24102018
2017;01 Østfold;0123 Spydeberg;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;3,42;24102018
2017;01 Østfold;0123 Spydeberg;Arbeidsliv og sykdom;2650;Sykepenger;49,33;24102018
2017;01 Østfold;0123 Spydeberg;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;41,09;24102018
2017;01 Østfold;0123 Spydeberg;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;108,03;24102018
2017;01 Østfold;0123 Spydeberg;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;1,01;24102018
2017;01 Østfold;0123 Spydeberg;Barn og foreldre;0844;Kontantstøtte;1,15;24102018
2017;01 Østfold;0123 Spydeberg;Barn og foreldre;0845;Barnetrygd;16,92;24102018
2017;01 Østfold;0123 Spydeberg;Barn og foreldre;2530;Foreldrepenger;21,80;24102018
2017;01 Østfold;0123 Spydeberg;Pensjoner;0660;Krigspensjon;0,10;24102018
2017;01 Østfold;0123 Spydeberg;Pensjoner;0667;Supplerende stønad;0,28;24102018
2017;01 Østfold;0123 Spydeberg;Pensjoner;2670;Alderspensjon;254,00;24102018
2017;01 Østfold;0123 Spydeberg;Pensjoner;2680;Ytelser til gjenlevende;2,62;24102018
2017;01 Østfold;0123 Spydeberg;Øvrig;2661;Grunn- og hjelpestønad;4,73;24102018
2017;01 Østfold;0124 Askim;Arbeidsliv og sykdom;0634;Tiltakspenger;6,88;24102018
2017;01 Østfold;0124 Askim;Arbeidsliv og sykdom;2541;Dagpenger;42,19;24102018
2017;01 Østfold;0124 Askim;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;11,80;24102018
2017;01 Østfold;0124 Askim;Arbeidsliv og sykdom;2650;Sykepenger;116,69;24102018
2017;01 Østfold;0124 Askim;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;112,63;24102018
2017;01 Østfold;0124 Askim;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;369,97;24102018
2017;01 Østfold;0124 Askim;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;2,10;24102018
2017;01 Østfold;0124 Askim;Barn og foreldre;0844;Kontantstøtte;5,15;24102018
2017;01 Østfold;0124 Askim;Barn og foreldre;0845;Barnetrygd;44,77;24102018
2017;01 Østfold;0124 Askim;Barn og foreldre;2530;Foreldrepenger;41,85;24102018
2017;01 Østfold;0124 Askim;Pensjoner;0660;Krigspensjon;0,26;24102018
2017;01 Østfold;0124 Askim;Pensjoner;0667;Supplerende stønad;1,20;24102018
2017;01 Østfold;0124 Askim;Pensjoner;2670;Alderspensjon;662,31;24102018
2017;01 Østfold;0124 Askim;Pensjoner;2680;Ytelser til gjenlevende;6,66;24102018
2017;01 Østfold;0124 Askim;Øvrig;2661;Grunn- og hjelpestønad;10,87;24102018
2017;01 Østfold;0125 Eidsberg;Arbeidsliv og sykdom;0634;Tiltakspenger;2,22;24102018
2017;01 Østfold;0125 Eidsberg;Arbeidsliv og sykdom;2541;Dagpenger;27,17;24102018
2017;01 Østfold;0125 Eidsberg;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;10,97;24102018
2017;01 Østfold;0125 Eidsberg;Arbeidsliv og sykdom;2650;Sykepenger;90,62;24102018
2017;01 Østfold;0125 Eidsberg;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;102,81;24102018
2017;01 Østfold;0125 Eidsberg;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;239,80;24102018
2017;01 Østfold;0125 Eidsberg;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;2,02;24102018
2017;01 Østfold;0125 Eidsberg;Barn og foreldre;0844;Kontantstøtte;2,96;24102018
2017;01 Østfold;0125 Eidsberg;Barn og foreldre;0845;Barnetrygd;32,01;24102018
2017;01 Østfold;0125 Eidsberg;Barn og foreldre;2530;Foreldrepenger;27,55;24102018
2017;01 Østfold;0125 Eidsberg;Pensjoner;0660;Krigspensjon;0,42;24102018
2017;01 Østfold;0125 Eidsberg;Pensjoner;0667;Supplerende stønad;0,86;24102018
2017;01 Østfold;0125 Eidsberg;Pensjoner;2670;Alderspensjon;493,83;24102018
2017;01 Østfold;0125 Eidsberg;Pensjoner;2680;Ytelser til gjenlevende;4,40;24102018
2017;01 Østfold;0125 Eidsberg;Øvrig;2661;Grunn- og hjelpestønad;8,56;24102018
2017;01 Østfold;0127 Skiptvet;Arbeidsliv og sykdom;0634;Tiltakspenger;1,20;24102018
2017;01 Østfold;0127 Skiptvet;Arbeidsliv og sykdom;2541;Dagpenger;8,73;24102018
2017;01 Østfold;0127 Skiptvet;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;3,28;24102018
2017;01 Østfold;0127 Skiptvet;Arbeidsliv og sykdom;2650;Sykepenger;29,99;24102018
2017;01 Østfold;0127 Skiptvet;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;30,68;24102018
2017;01 Østfold;0127 Skiptvet;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;70,33;24102018
2017;01 Østfold;0127 Skiptvet;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,87;24102018
2017;01 Østfold;0127 Skiptvet;Barn og foreldre;0844;Kontantstøtte;0,96;24102018
2017;01 Østfold;0127 Skiptvet;Barn og foreldre;0845;Barnetrygd;11,86;24102018
2017;01 Østfold;0127 Skiptvet;Barn og foreldre;2530;Foreldrepenger;10,11;24102018
2017;01 Østfold;0127 Skiptvet;Pensjoner;0667;Supplerende stønad;0,21;24102018
2017;01 Østfold;0127 Skiptvet;Pensjoner;2670;Alderspensjon;143,94;24102018
2017;01 Østfold;0127 Skiptvet;Pensjoner;2680;Ytelser til gjenlevende;1,11;24102018
2017;01 Østfold;0127 Skiptvet;Øvrig;2661;Grunn- og hjelpestønad;2,45;24102018
2017;01 Østfold;0128 Rakkestad;Arbeidsliv og sykdom;0634;Tiltakspenger;1,70;24102018
2017;01 Østfold;0128 Rakkestad;Arbeidsliv og sykdom;2541;Dagpenger;13,28;24102018
2017;01 Østfold;0128 Rakkestad;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;4,47;24102018
2017;01 Østfold;0128 Rakkestad;Arbeidsliv og sykdom;2650;Sykepenger;62,38;24102018
2017;01 Østfold;0128 Rakkestad;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;68,83;24102018
2017;01 Østfold;0128 Rakkestad;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;191,79;24102018
2017;01 Østfold;0128 Rakkestad;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,95;24102018
2017;01 Østfold;0128 Rakkestad;Barn og foreldre;0844;Kontantstøtte;3,26;24102018
2017;01 Østfold;0128 Rakkestad;Barn og foreldre;0845;Barnetrygd;23,23;24102018
2017;01 Østfold;0128 Rakkestad;Barn og foreldre;2530;Foreldrepenger;27,91;24102018
2017;01 Østfold;0128 Rakkestad;Pensjoner;0667;Supplerende stønad;0,53;24102018
2017;01 Østfold;0128 Rakkestad;Pensjoner;2670;Alderspensjon;356,84;24102018
2017;01 Østfold;0128 Rakkestad;Pensjoner;2680;Ytelser til gjenlevende;3,92;24102018
2017;01 Østfold;0128 Rakkestad;Øvrig;2661;Grunn- og hjelpestønad;6,21;24102018
2017;01 Østfold;0135 Råde;Arbeidsliv og sykdom;0634;Tiltakspenger;2,58;24102018
2017;01 Østfold;0135 Råde;Arbeidsliv og sykdom;2541;Dagpenger;15,21;24102018
2017;01 Østfold;0135 Råde;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;3,51;24102018
2017;01 Østfold;0135 Råde;Arbeidsliv og sykdom;2650;Sykepenger;56,23;24102018
2017;01 Østfold;0135 Råde;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;49,85;24102018
2017;01 Østfold;0135 Råde;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;145,35;24102018
2017;01 Østfold;0135 Råde;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,83;24102018
2017;01 Østfold;0135 Råde;Barn og foreldre;0844;Kontantstøtte;2,64;24102018
2017;01 Østfold;0135 Råde;Barn og foreldre;0845;Barnetrygd;20,71;24102018
2017;01 Østfold;0135 Råde;Barn og foreldre;2530;Foreldrepenger;26,20;24102018
2017;01 Østfold;0135 Råde;Pensjoner;0660;Krigspensjon;0,28;24102018
2017;01 Østfold;0135 Råde;Pensjoner;0667;Supplerende stønad;0,34;24102018
2017;01 Østfold;0135 Råde;Pensjoner;2670;Alderspensjon;352,67;24102018
2017;01 Østfold;0135 Råde;Pensjoner;2680;Ytelser til gjenlevende;3,21;24102018
2017;01 Østfold;0135 Råde;Øvrig;2661;Grunn- og hjelpestønad;5,74;24102018
2017;01 Østfold;0136 Rygge;Arbeidsliv og sykdom;0634;Tiltakspenger;5,44;24102018
2017;01 Østfold;0136 Rygge;Arbeidsliv og sykdom;2541;Dagpenger;37,60;24102018
2017;01 Østfold;0136 Rygge;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;9,24;24102018
2017;01 Østfold;0136 Rygge;Arbeidsliv og sykdom;2650;Sykepenger;128,00;24102018
2017;01 Østfold;0136 Rygge;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;131,22;24102018
2017;01 Østfold;0136 Rygge;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;347,91;24102018
2017;01 Østfold;0136 Rygge;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;1,45;24102018
2017;01 Østfold;0136 Rygge;Barn og foreldre;0844;Kontantstøtte;4,33;24102018
2017;01 Østfold;0136 Rygge;Barn og foreldre;0845;Barnetrygd;43,85;24102018
2017;01 Østfold;0136 Rygge;Barn og foreldre;2530;Foreldrepenger;52,00;24102018
2017;01 Østfold;0136 Rygge;Pensjoner;0660;Krigspensjon;0,17;24102018
2017;01 Østfold;0136 Rygge;Pensjoner;0667;Supplerende stønad;0,53;24102018
2017;01 Østfold;0136 Rygge;Pensjoner;2670;Alderspensjon;687,10;24102018
2017;01 Østfold;0136 Rygge;Pensjoner;2680;Ytelser til gjenlevende;7,14;24102018
2017;01 Østfold;0136 Rygge;Øvrig;2661;Grunn- og hjelpestønad;13,31;24102018
2017;01 Østfold;0137 Våler;Arbeidsliv og sykdom;0634;Tiltakspenger;0,97;24102018
2017;01 Østfold;0137 Våler;Arbeidsliv og sykdom;2541;Dagpenger;11,15;24102018
2017;01 Østfold;0137 Våler;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;1,61;24102018
2017;01 Østfold;0137 Våler;Arbeidsliv og sykdom;2650;Sykepenger;54,52;24102018
2017;01 Østfold;0137 Våler;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;35,63;24102018
2017;01 Østfold;0137 Våler;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;99,42;24102018
2017;01 Østfold;0137 Våler;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,50;24102018
2017;01 Østfold;0137 Våler;Barn og foreldre;0844;Kontantstøtte;1,90;24102018
2017;01 Østfold;0137 Våler;Barn og foreldre;0845;Barnetrygd;16,77;24102018
2017;01 Østfold;0137 Våler;Barn og foreldre;2530;Foreldrepenger;24,30;24102018
2017;01 Østfold;0137 Våler;Pensjoner;0660;Krigspensjon;0,09;24102018
2017;01 Østfold;0137 Våler;Pensjoner;0667;Supplerende stønad;0,36;24102018
2017;01 Østfold;0137 Våler;Pensjoner;2670;Alderspensjon;181,40;24102018
2017;01 Østfold;0137 Våler;Pensjoner;2680;Ytelser til gjenlevende;1,67;24102018
2017;01 Østfold;0137 Våler;Øvrig;2661;Grunn- og hjelpestønad;3,68;24102018
2017;01 Østfold;0138 Hobøl;Arbeidsliv og sykdom;0634;Tiltakspenger;1,12;24102018
2017;01 Østfold;0138 Hobøl;Arbeidsliv og sykdom;2541;Dagpenger;12,75;24102018
2017;01 Østfold;0138 Hobøl;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;2,94;24102018
2017;01 Østfold;0138 Hobøl;Arbeidsliv og sykdom;2650;Sykepenger;49,46;24102018
2017;01 Østfold;0138 Hobøl;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;39,00;24102018
2017;01 Østfold;0138 Hobøl;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;96,34;24102018
2017;01 Østfold;0138 Hobøl;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,62;24102018
2017;01 Østfold;0138 Hobøl;Barn og foreldre;0844;Kontantstøtte;2,21;24102018
2017;01 Østfold;0138 Hobøl;Barn og foreldre;0845;Barnetrygd;16,41;24102018
2017;01 Østfold;0138 Hobøl;Barn og foreldre;2530;Foreldrepenger;22,85;24102018
2017;01 Østfold;0138 Hobøl;Pensjoner;0660;Krigspensjon;0,23;24102018
2017;01 Østfold;0138 Hobøl;Pensjoner;0667;Supplerende stønad;0,23;24102018
2017;01 Østfold;0138 Hobøl;Pensjoner;2670;Alderspensjon;198,97;24102018
2017;01 Østfold;0138 Hobøl;Pensjoner;2680;Ytelser til gjenlevende;1,55;24102018
2017;01 Østfold;0138 Hobøl;Øvrig;2661;Grunn- og hjelpestønad;3,34;24102018
2017;02 Akershus;0211 Vestby;Arbeidsliv og sykdom;0634;Tiltakspenger;2,71;24102018
2017;02 Akershus;0211 Vestby;Arbeidsliv og sykdom;2541;Dagpenger;37,42;24102018
2017;02 Akershus;0211 Vestby;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;5,65;24102018
2017;02 Akershus;0211 Vestby;Arbeidsliv og sykdom;2650;Sykepenger;151,55;24102018
2017;02 Akershus;0211 Vestby;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;115,19;24102018
2017;02 Akershus;0211 Vestby;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;226,32;24102018
2017;02 Akershus;0211 Vestby;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;1,97;24102018
2017;02 Akershus;0211 Vestby;Barn og foreldre;0844;Kontantstøtte;4,58;24102018
2017;02 Akershus;0211 Vestby;Barn og foreldre;0845;Barnetrygd;55,68;24102018
2017;02 Akershus;0211 Vestby;Barn og foreldre;2530;Foreldrepenger;68,96;24102018
2017;02 Akershus;0211 Vestby;Pensjoner;0660;Krigspensjon;0,45;24102018
2017;02 Akershus;0211 Vestby;Pensjoner;0667;Supplerende stønad;0,82;24102018
2017;02 Akershus;0211 Vestby;Pensjoner;2670;Alderspensjon;680,78;24102018
2017;02 Akershus;0211 Vestby;Pensjoner;2680;Ytelser til gjenlevende;5,25;24102018
2017;02 Akershus;0211 Vestby;Øvrig;2661;Grunn- og hjelpestønad;10,31;24102018
2017;02 Akershus;0213 Ski;Arbeidsliv og sykdom;0634;Tiltakspenger;5,37;24102018
2017;02 Akershus;0213 Ski;Arbeidsliv og sykdom;2541;Dagpenger;55,80;24102018
2017;02 Akershus;0213 Ski;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;14,61;24102018
2017;02 Akershus;0213 Ski;Arbeidsliv og sykdom;2650;Sykepenger;223,26;24102018
2017;02 Akershus;0213 Ski;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;188,96;24102018
2017;02 Akershus;0213 Ski;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;344,64;24102018
2017;02 Akershus;0213 Ski;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;2,53;24102018
2017;02 Akershus;0213 Ski;Barn og foreldre;0844;Kontantstøtte;8,31;24102018
2017;02 Akershus;0213 Ski;Barn og foreldre;0845;Barnetrygd;98,28;24102018
2017;02 Akershus;0213 Ski;Barn og foreldre;2530;Foreldrepenger;109,38;24102018
2017;02 Akershus;0213 Ski;Pensjoner;0660;Krigspensjon;0,69;24102018
2017;02 Akershus;0213 Ski;Pensjoner;0667;Supplerende stønad;1,11;24102018
2017;02 Akershus;0213 Ski;Pensjoner;2670;Alderspensjon;1196,14;24102018
2017;02 Akershus;0213 Ski;Pensjoner;2680;Ytelser til gjenlevende;11,52;24102018
2017;02 Akershus;0213 Ski;Øvrig;2661;Grunn- og hjelpestønad;18,33;24102018
2017;02 Akershus;0214 Ås;Arbeidsliv og sykdom;0634;Tiltakspenger;2,72;24102018
2017;02 Akershus;0214 Ås;Arbeidsliv og sykdom;2541;Dagpenger;39,98;24102018
2017;02 Akershus;0214 Ås;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;9,02;24102018
2017;02 Akershus;0214 Ås;Arbeidsliv og sykdom;2650;Sykepenger;132,60;24102018
2017;02 Akershus;0214 Ås;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;140,61;24102018
2017;02 Akershus;0214 Ås;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;185,76;24102018
2017;02 Akershus;0214 Ås;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;1,15;24102018
2017;02 Akershus;0214 Ås;Barn og foreldre;0844;Kontantstøtte;5,03;24102018
2017;02 Akershus;0214 Ås;Barn og foreldre;0845;Barnetrygd;56,01;24102018
2017;02 Akershus;0214 Ås;Barn og foreldre;2530;Foreldrepenger;77,47;24102018
2017;02 Akershus;0214 Ås;Pensjoner;0667;Supplerende stønad;0,86;24102018
2017;02 Akershus;0214 Ås;Pensjoner;2670;Alderspensjon;672,85;24102018
2017;02 Akershus;0214 Ås;Pensjoner;2680;Ytelser til gjenlevende;3,84;24102018
2017;02 Akershus;0214 Ås;Øvrig;2661;Grunn- og hjelpestønad;10,65;24102018
2017;02 Akershus;0215 Frogn;Arbeidsliv og sykdom;0634;Tiltakspenger;2,41;24102018
2017;02 Akershus;0215 Frogn;Arbeidsliv og sykdom;2541;Dagpenger;28,97;24102018
2017;02 Akershus;0215 Frogn;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;5,21;24102018
2017;02 Akershus;0215 Frogn;Arbeidsliv og sykdom;2650;Sykepenger;119,86;24102018
2017;02 Akershus;0215 Frogn;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;103,64;24102018
2017;02 Akershus;0215 Frogn;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;200,78;24102018
2017;02 Akershus;0215 Frogn;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,88;24102018
2017;02 Akershus;0215 Frogn;Barn og foreldre;0844;Kontantstøtte;2,47;24102018
